256,64,0.01,0.01,0.5,pokec_n,1,0.6218487394957983,NiftyGAT
64,256,0.001,0.001,0.5,pokec_n,4,0.6102133160956691,NiftyGCN
256,4,0.01,1e-06,0.7,pokec_n,5,0.6218487394957983,NiftyGCN
