256,128,0.01,0.01,0.3,pokec_z,1,0.6553524804177546,NiftyGCN
16,64,0.01,0.0001,0.5,pokec_z,2,0.6224543080939948,NiftyGCN
16,256,0.01,0.01,0.7,pokec_z,3,0.6595300261096606,NiftyGCN
256,256,0.01,0.01,0.3,pokec_z,4,0.6360313315926893,NiftyGCN
256,256,0.01,0.01,0.7,pokec_z,5,0.6276762402088772,NiftyGCN
